,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
2612,7.20902980,9.01261201,13.50344761,13.34876039,31.07717964,21.56005268,3.17213503,3.37281437,10.86859658,11.55427319,7.64463624,5.15542248,5.50848258,8.14569087,8.95802305,5.90976167,7.36227507,6.73830626,9.17181826,11.51329508,5.89693980,3.72529970,5.27299379,10.89713192,9.40091912,15.61286211,10.22662483,16.78030180,7.35509509,5.95123388,4.90733231,3.73559370,12.57352659,11.41926193,26.99463949,21.28627899,12.97587838,10.29507405,10.67640423,9.27920366,10.72555466,8.88244086,17.82831544,21.44344557,11.62276543,10.17640176,13.39386968,11.58891828,7.37078733,5.35547585,9.82505370,4.82954934,5.90147068,6.02567560,2.24616906,4.40652127,4.37803204,14.80247184,8.92314776,5.87996824,5.78409434,9.93824320,9.07508087,8.23365106,8.00280728,6.81130636,6.71450873,12.19923899,7.65245492,1.71924548,1.54898521,3.55367384,8.48800197,7.96728736,5.14170119,5.12779432,51.68549939,112.51295216,11.78289151,16.05483430,11.74792253,8.80019032,7.29748290,4.69454478,3.81883400,7.37678856,8.51687298,21.55020079,13.72454024,8.15052455,4.33646851,5.48706537,7.27193742,7.85150337,10.17374455,10.58461709,12.80925547,12.01364155,6.58549145,6.76976560,11.68116271,16.36047281,7.21456799,8.63895881,3.83579248,4.02304135,4.51220144,4.97038960,13.36284223,8.42338256,8.81218109,5.37788365,5.63839037,9.14086373,9.33052368,6.47763553,7.67327793,4.35218003,5.45416639,12.43850866,10.60445208,10.82078844,14.07763203,12.22676469,8.05099544,6.72572275,21.59695425,10.90786282,9.70942437,4.92853048,15.01565332,16.84236361,7.11373937,6.70617479,10.89325512,5.46058170,3.69501259,13.37356785,8.63718409,8.81029668,1.69154750,2.39145275,9.42100889,4.56526229,3.56749554,5.81415188,7.17827685,6.17616745,5.24928859,6.08253146,6.44028156,19.47817584,13.24543031,7.34089405,8.46553735,17.37167126
2613,8.09560791,9.76463632,16.03782370,13.26875307,27.10051201,22.12016450,2.60102475,3.46892796,12.55676639,9.96571748,7.97536815,4.58304700,5.18789794,9.36854760,11.67223946,6.40297088,7.00984929,9.83605679,9.66623766,11.60722570,5.19221025,3.91813224,5.61505860,10.92340792,8.23679802,11.05214332,8.77028030,18.29486767,7.49946613,6.10927620,4.71880748,3.95464238,14.19461307,11.51931467,26.83013267,23.23545426,12.86066897,10.48017543,10.41025144,10.20305451,8.52140260,9.19861977,20.55564389,21.04026114,13.57516187,10.98547687,15.96623729,10.84829311,6.53063856,5.70798080,8.36408317,4.34041032,5.88444317,4.69506796,2.21705766,5.57109440,5.09327454,12.14541230,9.26719477,6.65601620,7.04840074,9.33249157,8.77169980,8.18011039,8.66593449,6.95253117,6.85480915,10.95038850,8.18515317,1.65119942,1.70410117,3.60905551,8.87192114,8.31849481,5.13402048,5.88236248,59.18346053,108.32698971,16.12116076,16.87517598,13.96707240,10.36728512,9.10691785,5.02842743,4.37891473,8.09254545,6.77837427,22.42206202,12.50877979,9.28058275,4.07270604,3.58657907,8.02292488,6.14851643,9.80716131,9.26621913,13.27937231,11.45108195,6.54097785,7.16291034,12.67391999,12.53675529,8.44849860,8.65874072,3.61795594,4.70839497,4.67858216,4.24507537,16.17026560,8.71961566,8.21622554,5.48734097,5.72606673,8.84916858,8.25513053,6.81827595,7.61309877,4.12552216,4.84025804,13.31748332,10.68591365,10.27601848,13.95139325,16.90968365,7.75968548,7.67236081,43.46519818,9.87187434,8.24537650,5.28700535,13.41544101,13.96352385,6.85438098,4.61837539,11.84074333,5.55043164,4.15821766,13.00133518,8.67048453,8.59468035,1.47877725,1.96169596,10.66256840,4.67931923,4.05134718,4.90235380,7.86525504,6.61987800,5.69220587,6.17525628,6.77266768,16.96912903,10.25884208,8.62061730,8.10371278,16.90990205
2614,6.99912645,8.54184755,16.69435224,13.41766074,20.06090081,19.37982780,2.34371775,3.52582387,8.21002183,8.20847727,7.79928152,4.22928703,4.85714003,9.87723479,9.99656053,6.06390032,6.64833754,14.93699520,8.75226461,12.90782697,4.19804530,4.71798439,6.57488174,11.04465877,7.40099575,8.20547878,9.11613849,15.71608729,8.66220943,5.77041564,4.05305546,4.40764726,14.23665766,11.70303805,21.54271730,24.23659184,12.89882927,10.95694050,10.88359326,9.48707422,8.99961795,9.18241849,21.82796762,19.35056970,12.02342968,15.99107886,16.25208041,11.57020596,5.50727556,5.29992103,6.89616099,5.40826525,5.82586205,4.15698047,2.15043318,7.06741594,6.89833752,9.08221627,9.36428193,8.87156675,7.08032863,7.46813010,8.71624493,8.67524277,9.63724282,7.86400489,7.42153119,10.64630969,11.63914282,1.66164654,1.89710265,3.62790166,8.53366839,8.65429938,5.18818088,6.81886399,39.77700265,36.81167892,23.04225286,17.51549884,14.31630923,12.20333283,10.30053325,4.25322387,4.86759404,9.38879434,5.98717197,20.24220221,12.91868537,17.31964228,3.91371939,3.43971285,8.04147099,4.63145559,10.80561233,9.22771936,13.21250763,12.01723839,6.31593486,5.95912202,11.00182393,8.59656938,8.59383378,9.14308400,4.23628501,4.76369831,3.95070813,4.29369581,20.02667130,7.87327576,6.53135091,5.48954243,5.93813719,8.71529969,8.45270363,6.97734947,7.62400776,3.91671685,4.81141293,11.55155536,9.83059012,10.26987782,12.44902420,18.91243875,8.78697272,8.00284291,46.62289942,14.58523542,8.20915774,7.20175042,13.67234192,12.87471978,7.24237235,4.26011000,12.00108341,5.98281450,4.83907393,13.05526466,7.44209131,7.67000784,1.49671795,1.86783352,12.22813205,4.84927268,5.73676382,5.50626033,6.62541071,5.88885085,5.20644263,5.50811526,5.91415533,12.05880181,10.25933493,10.12359470,8.28731053,19.31290155
2615,4.18080791,7.63944015,16.52022000,13.64947708,25.91687396,17.64708087,2.86622936,3.27832353,7.34806693,5.75360964,7.47386137,3.46834005,4.55280789,8.65169627,7.82256733,5.79145980,7.10414214,12.68003104,8.39227358,20.76917442,4.23350317,5.39643113,6.89257306,11.08567612,8.13110445,7.60111041,7.36872150,12.60199173,6.50279020,4.04051194,4.77845933,4.60483377,13.40676595,10.80407106,22.41114756,27.15552373,11.10798827,11.73337591,10.93152181,9.21169229,10.13099303,8.50587461,21.29201949,20.76547417,8.96390023,17.19343769,12.18272144,10.30295644,6.38646383,5.10169262,6.02908844,9.40858356,5.64432271,4.14139112,2.22401222,7.68515158,6.87558705,7.74043611,8.98224388,8.45599613,6.19858193,7.61864255,9.64986874,8.52210867,8.73203750,7.06626175,7.55320149,11.64005561,11.34656968,1.81490348,2.03300504,4.12602606,8.72680147,8.94437321,5.11198974,5.94218831,40.80195992,20.92148254,23.47643497,15.67585222,13.88314012,11.53784283,9.48298249,3.25168938,5.37531593,10.96139660,6.08758634,15.81833487,14.18468018,45.38938458,4.17226838,4.41484294,9.55894923,3.53262301,9.76759783,10.14835536,15.06846517,11.96287994,7.19251936,5.62489498,8.27116051,7.43644061,8.80258494,9.19604968,7.33921113,4.29025858,3.59436236,3.72669209,18.28946862,7.18551178,5.46317891,6.03204046,5.98330063,8.27333350,7.09603169,7.94408326,7.71290323,3.72664670,5.61858272,10.14528832,9.84491563,11.79351359,12.30989379,14.59415305,10.72670115,8.37604865,36.85092774,27.58590057,9.80447294,7.77475692,12.24275407,10.88713445,6.60219089,3.08592352,11.86662809,5.05817756,4.57075814,11.72620958,7.75004903,6.34547917,1.49112397,2.18765139,11.46247893,4.49836458,7.50479372,7.76584111,5.65059239,4.34731053,5.66737668,5.39100032,4.39904966,10.08105567,10.57705488,12.11277889,10.09293593,19.41038738
2616,3.97364270,6.85087597,16.07947254,13.91711011,28.29105405,17.91702466,3.66018711,3.15184722,7.08787454,5.03308337,6.56399384,3.07344458,4.30208315,7.32394214,6.74803151,6.32987189,6.05775115,10.77111030,9.03108339,30.15748384,4.37060091,4.58829490,8.82185089,12.10019087,7.77099974,7.53568848,5.95161080,10.05551721,4.38858108,3.68357551,4.92875639,4.03879027,11.43715130,10.12033323,37.84613959,30.03247132,11.06681061,14.20670614,10.48343995,10.83660904,10.39516938,7.74885956,20.22357664,24.12021798,7.71280382,11.50095012,10.22888129,8.19387145,7.93938266,4.87581807,5.42548391,13.26606352,5.68881043,4.82720457,2.25475372,7.86512363,7.33375004,6.87835167,8.49187090,6.18143729,5.65986589,8.74059464,10.29460546,8.70394280,8.76512017,6.36524825,7.68456510,15.92156245,12.10805444,2.07915567,2.04258731,3.91069607,9.12055611,9.26508728,4.99604380,5.68008962,70.38605464,27.30768450,19.75155019,11.21969072,13.24189731,11.13573911,8.27450931,2.79709190,5.95930269,12.69241541,6.48943023,13.62166569,15.57949557,46.25320549,4.24783277,4.35260986,9.99500191,3.69846401,7.59829770,8.24096247,13.77219857,11.12876664,6.48683769,6.17501413,7.87920398,8.19015380,9.44587308,8.33186480,9.34709339,4.32501486,3.68097134,3.87927818,16.97742657,7.05897381,4.96164991,8.41198351,6.30559550,8.59881990,6.95572827,6.82199893,9.52843173,3.55375104,5.37878549,11.34499092,10.13542303,14.70589282,14.46106349,16.66148103,10.29758496,7.49825771,28.37738486,39.11756851,11.18230650,7.59076610,11.66779653,11.32299680,5.06318338,2.70595082,9.88260020,5.22630949,4.24560790,10.88743785,9.19018322,6.03838339,1.70028826,2.85476939,12.40209150,4.06094155,7.11248671,8.49318910,6.66700192,3.40768122,5.82011408,5.91283873,3.82163304,8.91988546,10.40048954,13.41049476,8.36852182,19.35625161
2617,5.91577615,5.66459488,16.21860027,12.09821476,18.82979584,20.41106415,4.16096293,3.24047024,6.85952461,5.66741044,6.49186036,3.23798228,4.10252052,7.14806118,6.48755963,6.91109736,7.03187591,12.35019354,10.21899854,22.73586737,4.46822578,4.49433445,14.79487414,16.37209510,6.86520830,7.52462386,6.94918206,10.39061916,4.66606666,4.81979045,4.64153172,4.90013854,10.20515891,9.74111616,38.56353368,30.80433257,12.09980152,17.75400287,9.33102496,12.07361968,10.53076173,7.29864010,19.24461572,23.67750866,8.60972299,11.38239114,9.06957000,6.96500379,7.78743041,4.54328202,4.97270487,16.56225709,6.10056753,2.89314367,2.17626653,7.87620168,5.66967015,6.71357836,10.84594486,5.40120393,4.74855244,9.56762636,8.31247832,9.36990567,9.54720722,7.38269701,7.11351194,15.92091707,15.32416198,1.77367853,2.00704848,3.31878421,9.62364016,9.61343439,5.11120936,6.97150923,54.36712027,57.72178707,16.23187160,11.19706477,12.58777408,10.82270847,7.21511675,2.88890094,6.66820044,15.13623158,7.05001474,13.19709442,16.63101355,19.31378072,4.09608311,4.46898583,6.46939228,4.98351962,7.14746476,6.38725794,15.47027873,12.31638556,5.57168295,6.42449719,8.94821889,7.84251858,11.28971411,8.38945076,9.91800109,5.18970898,3.85678546,4.66770605,17.57874051,7.48845200,5.33127268,7.12638867,6.40096273,7.14476592,7.86599317,4.48733278,12.74601904,3.39605930,4.58586967,12.75182071,10.54503887,17.13842474,18.96229646,19.63174327,10.09112407,6.22368732,22.65139129,22.95125416,12.61390461,7.17838557,14.84991549,14.63507813,5.44004445,3.81781967,9.03033434,7.97468892,4.11291724,10.79872060,8.28127306,6.20557236,1.83482727,3.71594666,14.42677581,3.66551176,7.10251581,7.89758336,7.72670538,3.77337509,4.85143194,4.80773335,4.17853922,9.69368419,9.72842730,12.94949540,6.87230958,20.32432453
2618,6.92100007,5.58174629,16.00156245,11.39225234,17.69974344,24.42587800,4.02407384,3.41357915,6.78986647,6.03811022,6.66160937,3.47873926,3.92832049,7.86454417,6.43961168,7.36686197,10.15071423,9.99322367,10.97473873,19.10755026,4.39336382,3.75396668,12.82008141,28.69532742,6.88278701,8.87779857,8.41541861,8.36610582,5.28195716,5.68839083,5.03030113,5.48524743,9.37406324,9.29255652,30.63862351,35.57213787,11.80611891,15.75778114,8.25558390,10.51256479,10.85608189,7.17713082,18.35223057,21.97784572,10.85696993,14.11200052,8.30847346,6.94436545,6.82128662,5.14343475,5.61229663,17.00541989,6.73121102,2.31110157,2.71803668,7.82970076,4.42914128,7.31779713,13.42479400,5.90832336,4.25277539,10.43483740,7.50165959,9.58612911,9.00053908,7.14753537,7.01057389,11.91552603,11.12384949,1.42029491,1.95858839,2.79583339,10.21266765,9.99035949,5.12484556,6.34205967,48.73175176,94.08271699,13.59301743,10.72014933,12.03262617,10.54649364,6.36440161,3.18124038,7.56106077,18.77820279,7.73466008,13.24063356,15.30226450,11.21548405,3.56059574,4.65749231,5.70196994,6.02393758,10.77918380,6.01307097,15.57206023,12.56507118,6.45984353,6.62086112,10.32888060,5.99473935,10.20500853,8.86121102,14.97204781,6.83687338,4.34702641,5.26553324,18.94228279,7.33770682,6.89388816,5.88197846,6.24357013,6.00867548,7.95922659,4.85764679,10.88799681,3.25172858,4.50996106,14.11397713,11.57425676,16.77225054,25.33610239,17.39654293,10.39396405,6.69297606,18.75333994,14.05647177,14.29916417,6.74042235,18.51308957,13.87930800,6.53415814,5.29352497,10.98185893,11.02763219,4.03741651,10.93856076,7.57578057,7.45712507,1.98692171,2.57807399,13.57887095,3.58106255,7.21456611,7.03549674,7.40366504,3.81020269,4.33729119,4.62953268,4.01981748,8.64863597,9.04127421,10.47268054,6.37113437,17.16325901
2619,7.73321453,5.62940860,14.61501260,11.84371776,16.27142109,19.25335017,3.92855706,3.70547279,8.37323517,6.30581517,7.36939553,3.78110164,3.77066992,8.43179704,6.45845182,6.84007863,9.24486656,9.71310161,10.63396307,20.86053302,4.94240007,3.08633967,8.73458019,20.85837663,7.18729132,10.45390563,7.61881104,7.59793797,5.56830564,5.64223289,4.75210971,5.36434627,7.88375096,8.45398042,48.73956236,61.11035649,12.37832702,13.40424913,7.79906401,8.83836767,9.96945175,7.15457309,18.64322243,20.16255268,11.39884660,25.44722897,8.53314168,7.99972946,6.55039605,5.73842855,6.25353868,14.31947888,6.85668495,3.16389987,3.11188779,7.77164681,4.69955713,8.39874134,10.98640653,7.14208932,4.70780525,10.43850648,7.81791315,10.14035704,8.56346701,6.17007567,7.42114880,11.87614710,9.19816576,1.41405186,1.90796314,2.51050096,10.73853984,10.39853920,5.16467963,5.65724034,70.70300101,132.84530521,11.64762364,10.15024405,11.58993533,10.29028572,6.02622230,3.62690402,7.47624226,18.35082862,6.80766416,16.84144753,14.05844672,8.42557209,3.22083889,3.72664507,7.11989021,6.64568808,16.17384547,5.79554736,13.22922359,13.15537554,6.89254270,6.26689992,10.81235491,6.37811996,7.47266491,7.84252931,12.71722858,6.01351092,4.10107193,5.48260733,19.09313690,6.20059159,5.60906265,6.23923634,5.60405502,6.93048220,9.56753384,6.56262639,8.48708284,3.11915373,4.63156178,15.05891188,12.20222427,15.49475617,31.40350679,12.48952455,9.83105520,6.97487439,15.97706296,10.65956757,16.43132221,6.52400413,17.45632900,12.99892629,6.10659497,6.26783211,10.99902989,13.58734598,3.99671333,11.16199751,8.76606374,8.17211819,2.61361584,1.58905362,13.40704495,3.87649131,7.46615795,5.98191525,7.02857472,3.58557128,3.40198215,6.06393729,3.81481930,10.93244904,10.32207900,9.39588532,6.93563022,15.17095692
2620,8.65580892,5.42582548,13.14937791,10.67232070,20.64444400,18.17199092,4.60260460,4.18032253,8.76713994,6.54364289,8.87835584,4.15027140,3.62591197,8.50660342,6.49986688,5.64290966,7.37444362,13.29670359,10.17819267,36.54477396,4.93207118,3.59105987,7.60978430,13.65887504,7.72981047,11.12866925,7.10376532,10.09733351,5.35643576,5.51530137,4.36596337,5.14780964,8.95148241,7.97615860,36.56757957,43.65335065,11.85420883,13.92344502,8.57962641,8.37391835,8.08072459,7.16418236,20.71182896,18.52874241,8.84347988,63.18978561,10.15609534,9.33715974,6.43554075,5.94286572,6.29885093,11.75553463,6.20575845,3.51061585,2.56594031,7.71708383,4.85141286,10.02860322,10.05342335,7.63833786,5.52669213,9.19723240,8.84813200,9.14127081,7.33082421,6.42321429,6.95255781,12.89731161,9.45301941,1.50472644,1.85848384,2.41283727,9.14987188,10.84167206,5.60046081,6.16217832,104.62431423,155.44811645,10.17803996,9.59888509,11.19914525,10.04822085,6.18989196,4.31002000,7.18189900,13.42231583,5.70726407,23.73012576,15.14247443,7.21694653,3.38986781,2.88688069,9.56092878,6.72241150,19.41226663,6.14818698,14.38858063,13.66694558,7.07418907,5.85317299,9.31962540,7.93635685,7.32319900,7.55131977,9.45461051,4.84144965,3.41099159,6.33253191,14.83497255,5.97606206,4.49698356,6.81921008,4.99402843,9.34388373,10.56391073,6.41514855,8.69636445,2.99696203,4.83268159,12.94269132,11.28063489,14.15076275,25.35105923,10.28090661,8.45652081,7.12780667,13.91102353,9.36666576,19.27742672,6.57029288,14.59914322,14.36500613,6.95740511,6.56799486,10.60682081,14.36477753,3.98332737,11.42278688,7.33883031,9.64968836,3.29682688,1.55431364,14.50134349,4.39665944,7.88957615,5.86251023,7.56572575,4.89429026,3.44635080,6.49314348,4.58187483,21.26274714,18.32875513,9.60643822,8.73418628,15.61947063
2621,9.05329907,6.42985995,10.65003601,9.88534363,30.14436446,24.08528279,6.04046581,4.89905183,7.42136658,6.78063613,7.97843619,4.60312461,3.49208264,7.99162906,6.54943677,6.07499188,6.83714479,12.79800402,9.41531002,57.60600364,4.23376037,4.21665517,7.95103511,16.46626302,8.56758602,11.08956344,9.61644601,11.14804877,5.57984187,7.16186076,3.91784308,5.21321978,11.61009383,8.31087956,22.48576323,23.46839479,11.31905069,13.50863872,8.29856959,8.00011902,7.24957143,7.18458563,24.14167707,18.89938556,7.86118032,24.97755736,12.28096823,11.16598373,6.36946774,5.62212317,7.99799132,11.69697334,7.47203895,3.31060242,3.42167886,7.66414864,5.53524129,12.73941891,10.49725898,7.29400093,5.61240646,9.06341768,10.68884277,7.81716218,6.10918891,7.33415521,6.58026181,14.20638152,11.37892864,1.64821643,2.38078755,2.36744376,9.12282168,11.32431893,5.70182556,7.43842533,135.03820448,145.04865816,9.57718977,9.09270976,10.43851983,9.81791611,6.54603450,4.80634697,8.03468377,9.92373563,5.63343366,22.84173331,17.44514955,6.74778853,3.55997241,3.50440319,9.18279249,6.59442360,27.82746228,9.72846238,15.63005625,13.07119282,7.38081558,5.69656360,8.17979421,6.91500313,7.20614573,6.71259498,7.24632032,4.07240487,3.27971073,6.68885647,12.50231102,6.94864078,6.06435508,7.50753793,5.36004711,15.45366833,11.29207590,7.08382720,10.70711955,2.94833040,5.07912319,10.11820723,11.52199016,13.75557618,18.33943091,10.00430338,6.75955939,7.25727134,12.31662299,11.88820772,23.29983309,6.70601343,12.14245713,13.40830187,7.33132173,7.82939322,13.02096918,14.28606103,4.02239489,10.92061853,6.73593875,12.02126677,3.50439746,2.31530171,15.55335326,4.10844435,6.57151823,6.52801809,8.17498775,4.65501249,3.76985161,5.41808660,5.10821940,26.62334987,12.65080861,10.39186339,7.75500555,15.06786922
2622,8.12120945,8.29325690,11.21112333,10.19944692,30.05524301,31.07601185,6.96424357,6.03745246,7.81111838,7.02847838,6.58241017,5.16850296,3.36785044,7.37578177,6.60235184,7.82999604,7.61334419,8.42475702,8.28715788,37.25882249,5.62456140,4.23979318,8.35072579,28.03957204,9.69866179,10.53517480,12.74332882,11.56560438,6.39070064,9.03055064,3.40785073,4.04786849,12.00017766,8.54942454,23.29603100,20.66070521,12.30280254,12.41728623,7.97681970,7.84028160,7.42389046,7.20872259,26.12710916,22.54132191,9.72419192,11.73507176,12.44900162,11.78919855,6.57537397,3.92892239,9.64523394,15.43756816,10.53629577,2.98141712,4.89444139,7.61221983,5.57117895,16.16209419,10.96729147,7.17040386,5.23304407,9.99853251,10.53860186,8.27536014,6.50791378,8.75644933,6.58262602,13.51336186,11.49820624,1.67706657,3.38136850,2.15092108,10.09458198,8.47147117,5.08913420,7.93519010,118.81934274,114.10041335,9.78160761,8.33371212,10.02755239,11.15180183,7.01717302,4.65303991,9.71549227,7.74475305,5.84341776,19.33845865,17.92981985,6.47599283,3.22568654,4.55857820,7.46533491,6.88039390,21.28613693,12.43803651,15.05883716,13.04267716,7.94332388,5.72293012,8.06548340,7.58763545,7.02780873,6.31130986,5.81622473,3.62125266,3.26304423,5.71590848,13.46198956,10.35394720,9.12847185,8.92396993,6.43511696,20.36205047,11.94675051,8.30704532,11.28759787,2.98874636,4.88101020,8.06647621,10.13066770,13.99003200,16.35158505,11.11457983,6.23420985,6.37570488,16.81671350,15.20117884,18.08744949,6.87886812,10.29903097,11.25597499,5.64272008,8.06178404,16.27423658,13.92031365,4.12612356,10.63115156,8.07996202,8.98549805,3.73625000,3.24637944,13.96295858,3.83597180,4.21530177,7.37152428,8.49968320,4.67681960,3.54798810,5.07327843,5.41331420,48.99845231,9.17898970,9.46986179,8.06078946,13.37030437
2623,6.61100692,9.83395596,14.12339848,11.43584764,31.18673586,28.91190115,5.02421485,6.37925786,8.91555885,7.62545782,5.46065638,6.02575191,3.25217548,6.80344604,6.65700454,7.97718205,8.11625882,6.02665899,7.54112087,21.58761446,9.60091228,5.31299239,8.19066507,36.38888298,11.21397324,9.88714062,10.14110927,11.05080322,7.84158893,11.18499322,4.02746660,4.65245857,11.30115163,9.41953183,23.53426691,20.96241577,12.74992789,11.30738445,8.90227402,8.63540035,7.95846363,6.85347249,24.64485983,24.40780343,11.49583899,9.05614527,10.74833673,16.39615572,7.20291172,3.45138155,9.38831756,13.97977005,9.67904992,3.12256465,3.41781384,7.56108375,5.09412525,12.65818332,10.72546034,6.35722696,4.90110211,9.77031326,9.90322921,8.11676488,8.38503926,8.74033185,6.30368919,12.54954241,11.02588885,1.55678323,2.94767155,2.04609019,8.23707788,6.95069524,4.96440630,6.18959833,68.02359625,96.79030169,10.28081296,8.51543511,9.79228246,13.41878720,6.69286342,4.30960653,12.63500194,6.32247138,6.17809962,16.19730838,16.20227841,6.26966334,3.12448149,4.50690048,7.53005436,7.98404917,16.19596696,9.48369151,14.61497113,12.84947514,7.28583831,5.71131843,8.56461597,8.78236914,7.23894903,6.15067399,4.84423398,3.29017105,3.44232839,5.09066813,16.00300469,13.19139209,9.09408578,9.22008702,6.21667106,14.12188763,12.61527627,8.00092300,9.89544901,3.06148915,4.78242832,9.56089306,8.74093483,13.92753178,14.16959431,12.37142243,7.25913441,6.17331655,11.08526603,11.79510599,11.96391149,8.32682257,11.48513459,12.74118522,5.86490973,7.90136656,21.36589818,13.48402784,4.25825799,11.58118521,8.17493595,7.91356664,2.64351486,2.65871604,10.57045545,4.65744509,3.64922418,8.33788284,9.17492188,5.25444038,3.73284784,6.96767233,7.13374564,30.03849659,15.27359542,6.46608774,9.78873988,13.20979210
2624,6.68783063,7.97931357,12.94033559,11.12507601,24.77203112,23.50805199,4.67965992,5.30505885,10.96687254,8.71524247,5.21688624,6.86316448,3.44716301,6.30083933,7.22523878,7.39422944,7.95115009,5.49123858,9.28369905,12.00065916,8.47666002,5.62376469,9.49880258,21.73731170,12.60468759,9.64081956,7.74863749,10.88184431,8.24748770,10.09146804,5.56859827,5.62015699,10.58347160,9.58020915,21.06307531,30.42194369,12.51657652,10.31030737,9.18753823,9.38818472,7.34002378,7.40545955,22.37388046,24.55190240,9.17695398,7.75357078,9.38244777,18.77301115,8.61365264,3.49633464,8.21578068,10.76679917,10.23767554,3.71612989,2.61001729,7.85999439,5.60757994,9.48997698,11.21857575,6.21332138,4.95448985,10.39979762,9.94258275,7.65038439,9.11896513,7.46816328,6.18365188,13.51825111,13.06144223,1.61609625,2.27947315,2.27894924,7.68885637,8.36177914,5.03444432,4.64136095,48.83391402,92.32507785,10.94365894,10.80754148,9.31215082,10.87807381,6.20964526,3.95898434,18.31110801,6.45574485,9.09374200,17.99883041,16.35379597,6.09011303,3.42118967,4.76269408,8.13569951,7.68388933,10.75090131,9.77908933,12.77706102,11.74864019,6.03197230,5.53634298,8.60795106,8.05467706,7.03082772,6.90012623,5.18285720,3.36239893,3.50654949,3.71839502,18.59740558,7.98620943,7.84223753,6.49619235,4.98790531,11.28491581,9.68223680,7.14742664,11.99069545,3.14893924,5.43760304,11.29710173,9.83811964,13.76765171,12.57769480,12.83605870,7.98596978,6.45738031,9.11005290,11.02976536,9.55106358,7.24824829,13.34996849,15.53438694,6.78922912,6.94839822,30.86736902,10.74201104,4.40734654,13.29300493,7.32423423,7.21223689,1.89389483,1.96775295,9.22803695,4.78384552,4.73284874,9.38861411,9.53547394,5.36700309,3.14549952,8.64794431,8.99441464,15.08688220,15.90914627,5.44076334,8.09537279,12.16072696
2625,7.93223902,6.00000958,13.67363700,11.55932690,22.03084787,21.61298920,5.26670641,4.27753929,10.53811262,7.05774984,5.58739732,5.18594445,4.24755823,5.54454246,7.67368679,7.03322404,7.82668872,4.89600398,10.50814002,10.18085053,5.55202363,4.87015587,10.06427503,12.42756734,13.32236830,12.10723726,7.64228050,12.42312656,6.49233193,8.01151691,5.76335754,3.91285440,9.25710563,10.41822283,19.12690061,43.28380900,11.94679325,10.05498835,9.67799436,9.51315279,9.25963814,11.13104635,20.23510830,28.43772739,8.88927281,9.26194363,6.77073082,10.88159892,12.29483107,3.54770248,6.88037108,9.29097536,10.03762610,4.95198645,2.39234026,7.85998876,6.68480139,9.83287534,11.87686362,7.28390844,5.19813943,10.17693958,10.90738082,7.82486602,9.09066331,6.98742435,6.81775850,14.88442425,12.54055242,1.84335041,2.07573581,2.74034580,8.95869986,11.34757189,4.79379996,3.97012756,55.90551708,90.53823636,12.00965697,11.80308848,8.19148735,12.98398476,6.83853675,3.63969046,5.71007560,8.60189007,11.22657454,24.06856564,17.34945643,6.74312754,3.73843721,3.79552304,5.69863778,6.49710525,10.80436181,13.44708071,11.13581583,11.23439858,5.67437864,5.80646608,8.06197704,8.29877125,6.03141108,9.61669378,8.67398546,4.98799817,3.24128003,3.76461953,19.53578196,6.81321130,6.90251759,5.15181680,5.65275511,11.59804682,7.22541492,9.13979676,12.34414011,3.25030200,4.59342043,9.71176585,9.10413165,13.33706579,12.30690385,13.72879809,6.64979492,7.37845117,17.87127904,14.86047263,9.07719292,5.63991944,16.08314016,13.94682096,5.07004323,5.72697074,17.37496125,7.23373549,4.57020021,15.87963708,6.84734576,7.17605121,1.78947148,1.52956056,9.55937656,4.89504184,6.10575987,10.89655105,9.77872137,4.76867021,3.13571205,5.46518496,8.06635986,9.53592133,9.16914442,5.86879992,7.61061710,10.12516282
