s,t,expected s-t distance,standard deviation of s-t distance,s,t,entropy,frequency of mode
38,31,99.72488298199521,12.016786978854945,38,31,1.414748558766172,0.4798611111111111
38,32,56.809370867810216,8.755954530690502,38,32,0.1349091267383197,0.9763888888888889
38,33,9.869521946671325,3.6989148910793914,38,33,0.007392827050184505,0.9990740740740741
38,34,24.85984457648381,4.7836465680500835,38,34,0.034855131775533975,0.9951388888888889
38,35,27.47266983721988,4.4520254410416875,38,35,0.10520628260752347,0.9784722222222222
38,36,16.195007723106478,4.183807352936033,38,36,0.007392827050184505,0.9990740740740741
38,37,34.66247912456711,5.162202274221882,38,37,0.12394608131684975,0.9775462962962963
38,38,0.0,0.0,38,38,-0.0,1.0
38,39,88.69991000871764,13.481448075131624,38,39,0.35886724591335895,0.9226851851851852
38,40,45.02365176933808,6.759786957931825,38,40,0.12394608131684975,0.9775462962962963
38,41,10.860549724969848,2.014702891636309,38,41,0.0040174222145676316,0.999537037037037
38,42,32.45939835869207,4.086749109669761,38,42,0.4117755945113607,0.857175925925926
38,43,26.960290069187547,5.807308144215376,38,43,0.007392827050184505,0.9990740740740741
38,44,43.9938522523218,6.117445391897928,38,44,0.6990748197571841,0.5293981481481481
38,45,73.97502836561118,10.996212038399962,38,45,0.35886724591335895,0.9226851851851852
38,46,21.271603259914336,3.955864014275949,38,46,0.0040174222145676316,0.999537037037037
38,47,55.81842033034939,7.9247510814035,38,47,0.1296747851254601,0.9768518518518519
38,48,25.863939793837936,3.7446071935794945,38,48,0.047729252596862566,0.9921296296296296
38,49,63.28185863645379,9.246978108016629,38,49,0.16534642321467302,0.9712962962962963
38,50,67.80313246865951,9.604426140409526,38,50,0.16534642321467302,0.9712962962962963
38,51,55.28923131610639,7.342618539975792,38,51,0.6285760431980036,0.6986111111111111
38,52,68.18428818826357,9.949703153018968,38,52,0.2620911316837066,0.944212962962963
38,53,36.71554266997683,4.933129097018978,38,53,0.07567946975884077,0.9875
38,54,49.700916087349476,6.492980907286793,38,54,0.1312672722017166,0.9766203703703704
38,55,34.39340879472909,4.854023066113436,38,55,0.047729252596862566,0.9921296296296296
38,56,47.26135731492591,6.206558278784175,38,56,0.10323567403624502,0.9833333333333333
38,57,87.95656375912492,12.725922085294904,38,57,0.35886724591335895,0.9226851851851852
38,58,107.60039232939332,14.94518824575547,38,58,0.34128186680621747,0.9115740740740741
38,59,47.99424758349561,6.808157332145276,38,59,0.07567946975884077,0.9875
38,60,63.4240541976576,8.009047308409952,38,60,0.15909055566179006,0.9726851851851852
38,61,63.920191011268535,9.040386980115379,38,61,0.10323567403624502,0.9833333333333333
38,62,69.84031393771761,9.068503887154328,38,62,0.34128186680621747,0.9115740740740741
38,63,82.0618833295579,11.098911970657833,38,63,0.34128186680621747,0.9115740740740741
38,64,78.06036025723117,10.266454860566661,38,64,0.34128186680621747,0.9115740740740741
38,65,89.70476355182167,11.59688690533029,38,65,0.34128186680621747,0.9115740740740741
38,66,115.52955309913906,22.170099475103637,38,66,0.34128186680621747,0.9115740740740741
39,0,92.26886306799527,12.146161521226864,39,0,0.2297610699446138,0.9416666666666667
39,1,inf,,39,1,-0.0,1.0
39,2,92.93700407632645,12.990434269086462,39,2,1.1462710154135718,0.6766203703703704
39,3,105.19082982249775,12.002444669375194,39,3,1.447734238423822,0.5715277777777777
39,4,83.32038931790258,12.031095863691494,39,4,0.6772721966593621,0.7738425925925926
39,5,108.73642971138469,12.809239254573257,39,5,1.5991348686523912,0.55625
39,6,inf,,39,6,-0.0,1.0
39,7,110.25068494665048,12.856247031338233,39,7,1.705405737627957,0.5016203703703703
39,8,110.58350790784037,15.299097813529487,39,8,0.2766344752933698,0.9344907407407408
39,9,99.38569225415524,11.555024898716152,39,9,1.447734238423822,0.5715277777777777
39,10,80.76717444544697,12.277754758874794,39,10,0.2297610699446138,0.9416666666666667
39,11,91.83468077610881,11.010523261280177,39,11,1.3892196307677058,0.5261574074074075
39,12,75.8273792350046,11.26084380209131,39,12,0.6772721966593621,0.7738425925925926
39,13,inf,,39,13,-0.0,1.0
39,14,71.76115762393971,11.477107124200666,39,14,0.2297610699446138,0.9416666666666667
39,15,87.0539741887824,9.965090416445534,39,15,1.3429905749172006,0.5965277777777778
39,16,91.33157133472896,13.074025305731476,39,16,0.2766344752933698,0.9344907407407408
39,17,109.11508562094897,12.38812174697585,39,17,1.9200997734804783,0.3699074074074074
39,18,64.72625927139367,10.784587312663275,39,18,0.2297610699446138,0.9416666666666667
39,19,76.70366657650459,9.64764359285668,39,19,0.8336125888920669,0.7953703703703704
39,20,101.21058327597206,11.289160905190423,39,20,1.2907489152241542,0.6872685185185186
39,21,72.07668078340274,9.257089924772842,39,21,0.8336125888920669,0.7953703703703704
39,22,104.35726203080074,11.570278220886088,39,22,1.2907489152241542,0.6872685185185186
39,23,84.51431201948614,10.058541950031252,39,23,0.5490760351792712,0.8898148148148148
39,24,83.39597215640502,9.90918864261557,39,24,0.7819328444835895,0.8469907407407408
39,25,57.0190955372106,10.0346952091056,39,25,0.2297610699446138,0.9416666666666667
39,26,67.21435869049289,9.198657399969557,39,26,0.4116397956686915,0.9118055555555555
39,27,77.71949440520838,12.729553682859292,39,27,0.23546379608785095,0.9409722222222222
39,28,78.12936273519895,9.655258061921577,39,28,0.5490760351792712,0.8898148148148148
39,29,100.33598745723404,11.200124651923465,39,29,0.9957548934330458,0.7513888888888889
39,30,99.80224769770636,13.655039197257368,39,30,0.2766344752933698,0.9344907407407408
39,31,94.14983451037743,14.05136817958426,39,31,0.505905510092406,0.8731481481481481
39,32,45.11143520291421,8.561365197825946,39,32,0.2297610699446138,0.9416666666666667
39,33,90.84387736568975,10.168588413738087,39,33,0.9587005659993502,0.7548611111111111
39,34,105.79408696190754,11.766446146111443,39,34,0.9957548934330458,0.7513888888888889
39,35,64.17731949369886,8.65249029396446,39,35,0.46443436796742504,0.9018518518518519
39,36,97.16936314212492,11.342577540167003,39,36,0.9587005659993502,0.7548611111111111
39,37,56.568810051147985,8.18473880638817,39,37,0.38897910216339704,0.913425925925926
39,38,81.15109962577084,9.519718222471742,39,38,0.9206404367047598,0.7569444444444444
39,39,0.0,0.0,39,39,-0.0,1.0
39,40,44.68712299477546,6.9386151215248955,39,40,0.3184970078199872,0.9229166666666667
39,41,92.01017411262046,10.671030283694028,39,41,0.9275787155258369,0.756712962962963
39,42,67.93955134366189,8.664458954178679,39,42,0.76768021162722,0.781712962962963
39,43,107.9346454882061,13.175929935286462,39,43,0.9587005659993502,0.7548611111111111
39,44,60.22397240107158,7.6738736613553025,39,44,0.5056809099444318,0.8736111111111111
39,45,15.192824588189813,3.555092297743336,39,45,-0.0,1.0
39,46,102.42122764756482,12.2389191465256,39,46,0.9275787155258369,0.756712962962963
39,47,46.14544352739125,6.151086629562097,39,47,0.15452516699059296,0.9685185185185186
39,48,74.73973535856706,10.030334166521715,39,48,0.76768021162722,0.781712962962963
39,49,24.394903586986164,4.578258602714075,39,49,-0.0,1.0
39,50,28.91617741919213,4.943746336159869,39,50,-0.0,1.0
39,51,50.14405673738426,6.665702651221771,39,51,0.262842952857461,0.9439814814814815
39,52,20.338859810319423,4.2673040761969165,39,52,-0.0,1.0
39,53,69.73638215934035,9.378621715365338,39,53,0.5056809099444318,0.8736111111111111
39,54,53.793802431703824,8.225575378949053,39,54,0.7170354769334885,0.5645833333333333
39,55,83.26920435945816,11.405518207802642,39,55,0.76768021162722,0.781712962962963
39,56,56.12568760689354,8.571703633880704,39,56,0.7170354769334885,0.5645833333333333
39,57,29.174359981703745,5.765390682225745,39,57,-0.0,1.0
39,58,71.4978422008771,13.144780547957948,39,58,-0.0,1.0
39,59,81.01508707285885,11.461580812937516,39,59,0.5056809099444318,0.8736111111111111
39,60,38.744879528569506,7.864975883391839,39,60,0.008982631761233529,0.9988425925925926
39,61,72.78452130323609,11.680818640643608,39,61,0.7170354769334885,0.5645833333333333
39,62,33.737763809201326,7.442171247409038,39,62,-0.0,1.0
39,63,45.95933320104167,9.22029646956965,39,63,-0.0,1.0
39,64,41.95781012871531,9.015756441164509,39,64,-0.0,1.0
39,65,53.60221342330556,9.721604881424259,39,65,-0.0,1.0
39,66,79.42700297062287,20.51121750122881,39,66,-0.0,1.0
40,0,58.894893561713054,7.447423475203247,40,0,0.0327355488942556,0.9951388888888889
40,1,inf,,40,1,-0.0,1.0
40,2,53.71575554109033,6.715455702865001,40,2,1.4870227138804388,0.39351851851851855
40,3,61.12126952165051,7.105591287411704,40,3,0.955259476721816,0.6474537037037037
40,4,45.28086219803471,5.923190727342718,40,4,0.7410822048360465,0.7354166666666667
40,5,64.82827058965951,7.868092534878703,40,5,1.0346306253850004,0.6423611111111112
40,6,inf,,40,6,-0.0,1.0
40,7,66.89101913121067,7.9301679077842255,40,7,1.183523622617215,0.6233796296296297
40,8,77.21464858230567,11.283596788548923,40,8,0.07754360732518434,0.9875
40,9,55.316131953307845,6.6392598968943455,40,9,0.955259476721816,0.6474537037037037
40,10,47.393204939164384,7.371275631203339,40,10,0.0327355488942556,0.9951388888888889
40,11,48.4028908863148,5.404208175816399,40,11,0.9600480914685322,0.6444444444444445
40,12,37.787852115136594,4.98635596685701,40,12,0.7410822048360465,0.7354166666666667
40,13,inf,,40,13,-0.0,1.0
40,14,38.38718811765742,6.307954279930108,40,14,0.0327355488942556,0.9951388888888889
40,15,42.74395659766437,4.907705385463369,40,15,0.8842241315575042,0.6537037037037037
40,16,57.96271200919453,8.193539274951238,40,16,0.07754360732518434,0.9875
40,17,69.00592186872481,7.7954178335511655,40,17,2.318967815675262,0.24097222222222223
40,18,31.398796237148115,5.587555184786432,40,18,0.01715333470887332,0.9979166666666667
40,19,32.33566723102553,4.332275457722602,40,19,0.4036659407683822,0.8743055555555556
40,20,61.02217109498361,6.72935586691912,40,20,1.6642994424915745,0.4043981481481482
40,21,27.708681437923694,3.974563898955821,40,21,0.4036659407683822,0.8743055555555556
40,22,64.16884984981262,6.990471053836846,40,22,1.6642994424915745,0.4043981481481482
40,23,40.08567000166661,5.40274654600266,40,23,0.10444396405562052,0.9856481481481482
40,24,38.99147657170137,5.093010655705823,40,24,0.33280327837788604,0.9351851851851852
40,25,23.696939466481474,4.914975768050422,40,25,0.010525772841444644,0.9986111111111111
40,26,22.622635908060154,4.010316348601111,40,26,0.029544095094072687,0.9960648148148148
40,27,44.392031370962954,8.036620377310683,40,27,0.022896365860420147,0.9972222222222222
40,28,33.70072071737968,4.988253780285321,40,28,0.10444396405562052,0.9856481481481482
40,29,60.64906872418526,6.844084678536416,40,29,1.2510764257379463,0.5506944444444445
40,30,66.4333883721713,8.79560079906663,40,30,0.07754360732518434,0.9875
40,31,60.80901356060408,9.274605464276986,40,31,0.3009544404538765,0.9252314814814815
40,32,11.789279132185195,3.664854161180749,40,32,0.010525772841444644,0.9986111111111111
40,33,51.16153570928923,5.827775560143435,40,33,1.2146651841705685,0.5518518518518518
40,34,66.107168228859,7.398033954578494,40,34,1.2510764257379463,0.5506944444444445
40,35,19.677121868840292,3.7901005006131627,40,35,0.06439125766445883,0.9907407407407407
40,36,57.487021485724775,6.876600057299598,40,36,1.2146651841705685,0.5518518518518518
40,37,11.965458049736153,2.892990078864737,40,37,0.0135011900769322,0.9981481481481481
40,38,41.47518510510411,5.185137567468155,40,38,1.1732997871868647,0.5548611111111111
40,39,43.898514888583215,8.070832266226807,40,39,0.15632902613730054,0.9643518518518519
40,40,0.0,0.0,40,40,-0.0,1.0
40,41,52.33330667784746,6.241687922810632,40,41,1.180769932536324,0.5543981481481481
40,42,28.484633294064714,3.936985879808294,40,42,0.893797724328462,0.6430555555555556
40,43,68.2523038318055,8.674852530696272,40,43,1.2146651841705685,0.5518518518518518
40,44,22.43298661848378,3.4517430276674426,40,44,0.6232586053832612,0.6847222222222222
40,45,29.173633245476783,5.520540217057784,40,45,0.15632902613730054,0.9643518518518519
40,46,62.74436021279161,7.787019436792529,40,46,1.180769932536324,0.5543981481481481
40,47,10.794768561011589,2.6497147067034335,40,47,0.005744479923572491,0.9993055555555556
40,48,35.28481730896994,5.25216598745687,40,48,0.893797724328462,0.6430555555555556
40,49,18.36262560496756,4.097252917742458,40,49,0.02977833820046416,0.9958333333333333
40,50,22.8838994371736,4.431922508546023,40,50,0.02977833820046416,0.9958333333333333
40,51,14.937199617203706,3.0556473907326898,40,51,0.005744479923572491,0.9993055555555556
40,52,23.425660803057852,4.726814098099417,40,52,0.04567498134605721,0.9930555555555556
40,53,31.94369104574082,5.385420947067501,40,53,0.6285605420557646,0.6842592592592592
40,54,20.99593653691438,3.7064071051247818,40,54,0.015669949601967097,0.9979166666666667
40,55,43.814286309861195,6.600472028192105,40,55,0.893797724328462,0.6430555555555556
40,56,23.317710828784715,3.9746965027534684,40,56,0.025297627686566338,0.9962962962962963
40,57,43.15516863899083,7.346646545110509,40,57,0.15632902613730054,0.9643518518518519
40,58,73.7089865687198,12.29282841955064,40,58,0.4847678306799749,0.8141203703703703
40,59,43.2223959592594,7.536876578399358,40,59,0.6285605420557646,0.6842592592592592
40,60,34.3252421912338,4.916360483449353,40,60,0.3460163325534299,0.8925925925925926
40,61,39.97654452512726,7.057472273428781,40,61,0.025297627686566338,0.9962962962962963
40,62,35.94890817704402,6.064833663518779,40,62,0.4847678306799749,0.8141203703703703
40,63,48.17047756888421,8.208913553908987,40,63,0.4847678306799749,0.8141203703703703
40,64,44.168954496557745,7.434414263154359,40,64,0.4847678306799749,0.8141203703703703
40,65,55.8133577911481,8.759315064822642,40,65,0.4847678306799749,0.8141203703703703
40,66,81.63814733846561,19.72000794788169,40,66,0.4847678306799749,0.8141203703703703
41,0,95.58785431743527,11.029295614399759,41,0,0.6364311056725845,0.8273148148148148
41,1,inf,,41,1,-0.0,1.0
41,2,49.15779226437969,6.25941828064299,41,2,0.14891834376460544,0.9738425925925925
41,3,47.13236000586351,5.817641050373644,41,3,0.4156398419000717,0.8701388888888889
41,4,59.15702024231253,7.428704110602041,41,4,0.47288565287698914,0.8578703703703704
41,5,48.944237976462944,6.305210465808162,41,5,1.2328085455474678,0.3696759259259259
41,6,inf,,41,6,-0.0,1.0
41,7,46.65247186658315,6.258872764745318,41,7,0.8375580614159042,0.5011574074074074
41,8,113.9233045541367,14.40273192834187,41,8,0.6396485788926584,0.8273148148148148
41,9,41.32722243752083,5.2884918376330585,41,9,0.4156398419000717,0.8701388888888889
41,10,84.08616569488646,10.968795798729062,41,10,0.6364311056725845,0.8273148148148148
41,11,41.36884854096278,5.382093405361229,41,11,0.11738495031250222,0.9803240740740741
41,12,51.66401015941432,6.498817363062761,41,12,0.47288565287698914,0.8578703703703704
41,13,inf,,41,13,-0.0,1.0
41,14,75.0801488733797,9.91560263417111,41,14,0.6364311056725845,0.8273148148148148
41,15,35.62906210962264,4.701679636618799,41,15,0.11559554659159646,0.9803240740740741
41,16,94.67136798102554,11.855861239333647,41,16,0.6396485788926584,0.8273148148148148
41,17,39.2121638469722,5.494857189729433,41,17,0.720827018263677,0.5196759259259259
41,18,79.18738665712014,10.163232742700652,41,18,1.2174507194032813,0.4925925925925926
41,19,42.86226450382633,4.6271815502510245,41,19,0.707868066197987,0.649537037037037
41,20,31.47985836546767,5.146936334528972,41,20,0.09327459439644475,0.9847222222222223
41,21,40.9661992779652,5.051203946498997,41,21,0.47288565287698914,0.8578703703703704
41,22,34.62653712029632,5.353677622337919,41,22,0.09327459439644475,0.9847222222222223
41,23,29.622548831497657,4.537624815488366,41,23,0.0611257856952354,0.9891203703703704
41,24,28.69081678133559,4.499186467771921,41,24,0.07245081851959213,0.9884259259259259
41,25,73.69605621775929,10.248206606805875,41,25,0.6784431937482905,0.8069444444444445
41,26,48.639699807050796,5.9066963814868325,41,26,1.1928647311372564,0.5479166666666667
41,27,92.16293121801657,12.48292615592393,41,27,1.230859170307412,0.4914351851851852
41,28,23.237599547210674,4.172741580280423,41,28,0.0611257856952354,0.9891203703703704
41,29,29.92976678412265,5.022471088939199,41,29,0.03939097815370894,0.9946759259259259
41,30,103.14204434400254,12.496553588555965,41,30,0.6396485788926584,0.8273148148148148
41,31,105.13642524535663,12.771156636964996,41,31,1.5297420471190253,0.4888888888888889
41,32,61.919476511793796,8.992824574048894,41,32,0.5901151805071418,0.8217592592592593
41,33,20.399239859291626,4.170378282084784,41,33,0.013657344137656856,0.9983796296296297
41,34,35.387866288796246,5.442392276317903,41,34,0.03939097815370894,0.9946759259259259
41,35,32.69145009374074,4.310570660677049,41,35,0.38612259893353157,0.8701388888888889
41,36,26.724725635726937,4.832184929643253,41,36,0.013657344137656856,0.9983796296296297
41,37,39.772097801402914,5.182599726830599,41,37,0.5795800487364086,0.8226851851851852
41,38,10.560905943583313,2.044678520743503,41,38,-0.0,1.0
41,39,90.87542788158096,13.153946966319362,41,39,0.9501066014175256,0.6074074074074074
41,40,50.13327044617361,6.931343404553601,41,40,0.5795800487364086,0.8226851851851852
41,41,0.0,0.0,41,41,-0.0,1.0
41,42,22.05160124718521,3.2939595542199323,41,42,0.012030099389652566,0.9983796296296297
41,43,37.490007981807736,6.503533909318503,41,43,0.013657344137656856,0.9983796296296297
41,44,35.45957083578703,5.4938355160131085,41,44,0.035352106230510535,0.9944444444444445
41,45,76.15054623847422,10.549529973657677,41,45,0.9501066014175256,0.6074074074074074
41,46,10.411053534944497,2.5233933481828257,41,46,-0.0,1.0
41,47,60.92803900718517,8.100349474528922,41,47,0.5851889338347341,0.8219907407407407
41,48,15.04309165895831,2.923710316575639,41,48,0.0021691886415661126,0.9997685185185186
41,49,68.13047825150001,9.397830918936336,41,49,0.8115876313237684,0.7569444444444444
41,50,72.65175208370576,9.777832932458391,41,50,0.8115876313237684,0.7569444444444444
41,51,45.67347927657166,6.420639694859769,41,51,0.0339967462181741,0.9949074074074075
41,52,70.31025060045845,9.38271254648155,41,52,0.9038873380234128,0.6101851851851852
41,53,25.928198359759303,4.0932837556213455,41,53,0.006186503651555,0.9993055555555556
41,54,38.96956177722437,5.537126802523389,41,54,0.008034629995147417,0.9990740740740741
41,55,23.572560659849525,3.7744071042999416,41,55,0.0021691886415661126,0.9997685185185186
41,56,36.49180891604179,5.27545690072325,41,56,0.006186503651555,0.9993055555555556
41,57,90.13208163198826,12.312780807992395,41,57,0.9501066014175256,0.6074074074074074
41,58,97.21848564105797,13.806052843769322,41,58,0.04213599571042451,0.9942129629629629
41,59,37.20690327327781,5.748139812435711,41,59,0.006186503651555,0.9993055555555556
41,60,52.72971309195373,7.056468410266051,41,60,0.016068401856783848,0.9981481481481481
41,61,53.150642612384196,7.952435849138304,41,61,0.006186503651555,0.9993055555555556
41,62,59.45840724938205,8.043870876920957,41,62,0.04213599571042451,0.9942129629629629
41,63,71.67997664122225,10.073166420472964,41,63,0.04213599571042451,0.9942129629629629
41,64,67.67845356889573,9.123485132933256,41,64,0.04213599571042451,0.9942129629629629
41,65,79.32285686348587,10.552633540469879,41,65,0.04213599571042451,0.9942129629629629
41,66,105.14764641080325,21.41143340002285,41,66,0.04213599571042451,0.9942129629629629
42,0,73.99007459439562,9.747512067190879,42,0,0.14780086808789145,0.9668981481481481
42,1,inf,,42,1,-0.0,1.0
42,2,45.51391012143957,6.225938196233363,42,2,1.1674021532991214,0.4951388888888889
42,3,48.50475972604405,5.318364321043449,42,3,0.9154119426902253,0.6613425925925925
42,4,37.54551972621993,5.841518898551081,42,4,-0.0,1.0
42,5,50.84579886852083,5.967825981424475,42,5,1.5316631450044575,0.300462962962963
42,6,inf,,42,6,-0.0,1.0
42,7,49.04963610084269,5.908679109954142,42,7,1.0531654317865304,0.47291666666666665
42,8,92.3255248310971,13.234663865703151,42,8,0.151161585478082,0.9668981481481481
42,9,42.69962215770141,4.777086732049134,42,9,0.9154119426902253,0.6613425925925925
42,10,62.48838597184732,9.61197426117625,42,10,0.14780086808789145,0.9668981481481481
42,11,39.56859181426597,4.640527556362572,42,11,0.967832854808172,0.6122685185185185
42,12,30.05250964332177,4.849963192958074,42,12,-0.0,1.0
42,13,inf,,42,13,-0.0,1.0
42,14,53.48236915034016,8.515373883489803,42,14,0.14780086808789145,0.9668981481481481
42,15,33.84065458965054,3.8572382437862482,42,15,0.9330924888094138,0.6171296296296296
42,16,73.07358825798619,10.500900867994023,42,16,0.151161585478082,0.9668981481481481
42,17,41.966252264458326,5.376991474651023,42,17,0.8071681338403259,0.5131944444444444
42,18,57.62381630462724,8.537409781829465,42,18,0.6803174400563877,0.5944444444444444
42,19,23.98168455497458,3.7307275915711005,42,19,-0.0,1.0
42,20,34.19105247732183,5.127773482657953,42,20,0.1791448064729357,0.9694444444444444
42,21,19.354698761872697,3.244149674696541,42,21,-0.0,1.0
42,22,37.33773123215031,5.29159185225556,42,22,0.1791448064729357,0.9694444444444444
42,23,30.028838965768593,3.655827671097898,42,23,0.6954250853472802,0.5263888888888889
42,24,29.057583868414348,3.528628617529261,42,24,0.7925298417451485,0.5113425925925926
42,25,52.16131146637503,8.500956654275807,42,25,0.11199977993335833,0.9775462962962963
42,26,27.075476347342548,4.083694666103264,42,26,0.6562651743128672,0.6412037037037037
42,27,70.59936086552311,10.999856473208586,42,27,0.6938214080497566,0.593287037037037
42,28,23.643889681481514,3.0675630156336315,42,28,0.6954250853472802,0.5263888888888889
42,29,32.760933106789466,5.360557850621652,42,29,0.11201728630189742,0.9831018518518518
42,30,81.54426462096265,11.141075799362211,42,30,0.151161585478082,0.9668981481481481
42,31,83.56615544253015,11.321756527588416,42,31,1.0161980253765048,0.5682870370370371
42,32,40.38549378396987,7.314154329342966,42,32,0.022559440899734537,0.9972222222222222
42,33,23.25872942408101,4.810632374908632,42,33,0.0832728747993358,0.9868055555555556
42,34,38.219032611462914,5.626725306218895,42,34,0.11201728630189742,0.9831018518518518
42,35,11.034796959736132,2.34076723772757,42,35,-0.0,1.0
42,36,29.5842152005162,5.202101486550332,42,36,0.0832728747993358,0.9868055555555556
42,37,18.23811507357877,3.2917225657181355,42,37,0.011151552298203402,0.9986111111111111
42,38,13.496511625372674,3.8559595541272365,42,38,0.05148470799612575,0.9909722222222223
42,39,72.36240745092603,12.283828318329109,42,39,0.2727131823960488,0.9405092592592592
42,40,28.599287718349565,5.101133652237478,42,40,0.011151552298203402,0.9986111111111111
42,41,24.357061350342548,4.404435684469311,42,41,0.05549793072710615,0.9905092592592593
42,42,0.0,0.0,42,42,-0.0,1.0
42,43,40.34949754659731,6.5697483889910515,42,43,0.0832728747993358,0.9868055555555556
42,44,26.593155896488508,4.855761139746939,42,44,0.5639286855286016,0.7502314814814814
42,45,57.63752580781941,9.693392215292743,42,45,0.2727131823960488,0.9405092592592592
42,46,34.76811488528706,5.451516592388631,42,46,0.05549793072710615,0.9905092592592593
42,47,39.39405627936116,6.348257189490398,42,47,0.01689506670966706,0.9979166666666667
42,48,6.800184014905076,1.828508281506004,42,48,-0.0,1.0
42,49,46.89094735723843,7.794181714663191,42,49,0.060436941836189605,0.9900462962962963
42,50,51.41222118944444,8.171400354548547,42,50,0.060436941836189605,0.9900462962962963
42,51,37.1523655822268,6.115953968890003,42,51,0.3200490506638933,0.9030092592592592
42,52,51.8416981176528,8.592938950535398,42,52,0.17125659430403645,0.9622685185185185
42,53,17.685603218750035,3.444084299060033,42,53,0.005744479923572491,0.9993055555555556
42,54,30.719187753645816,5.231330894019701,42,54,0.0258271776960107,0.9962962962962963
42,55,15.329653015796282,3.407862800727916,42,55,-0.0,1.0
42,56,28.24661361378475,4.894385721808127,42,56,0.011488477258889013,0.9986111111111111
42,57,71.61906120133328,11.463578138981978,42,57,0.2727131823960488,0.9405092592592592
42,58,88.85084603330998,13.945717032425534,42,58,0.14365403633899548,0.9694444444444444
42,59,28.96430813226859,5.612240699540833,42,59,0.005744479923572491,0.9993055555555556
42,60,44.46126548654638,6.794325545004797,42,60,0.04349533304472261,0.99375
42,61,44.90544731012752,8.00061097328028,42,61,0.011488477258889013,0.9986111111111111
42,62,51.09076764163438,7.90398939182765,42,62,0.14365403633899548,0.9694444444444444
42,63,63.31233703347456,10.022094197614065,42,63,0.14365403633899548,0.9694444444444444
42,64,59.31081396114813,9.106863526757866,42,64,0.14365403633899548,0.9694444444444444
42,65,70.95521725573833,10.533049262435526,42,65,0.14365403633899548,0.9694444444444444
42,66,96.78000680305558,21.212093389160675,42,66,0.14365403633899548,0.9694444444444444
43,0,116.558834756771,12.98836591323781,43,0,1.0059907565553887,0.6236111111111111
43,1,inf,,43,1,-0.0,1.0
43,2,65.03842161023853,9.739541094839527,43,2,0.5310059380089571,0.8127314814814814
43,3,46.10895334066431,8.068610069649777,43,3,0.11699061546654714,0.9800925925925926
43,4,80.1004836857988,9.916192630289293,43,4,0.8723319707778711,0.6460648148148148
43,5,47.454677586224406,8.075841608377774,43,5,1.087350160461276,0.3875
43,6,inf,,43,6,-0.0,1.0
43,7,45.07776707826156,7.950728913761871,43,7,0.7842854273972653,0.5060185185185185
43,8,134.89433742847916,16.213076774210588,43,8,1.0072800015863876,0.6236111111111111
43,9,40.30381577232187,7.6843624970802145,43,9,0.11699061546654714,0.9800925925925926
43,10,105.05714613422221,13.025848971014241,43,10,1.0059907565553887,0.6236111111111111
43,11,57.17512901176625,8.86364181158622,43,11,0.5288846883394618,0.812962962962963
43,12,72.60747360290053,9.174949053177198,43,12,0.8723319707778711,0.6460648148148148
43,13,inf,,43,13,-0.0,1.0
43,14,96.05112931271518,12.118113826049173,43,14,1.0059907565553887,0.6236111111111111
43,15,51.43370880432404,8.238716570315786,43,15,0.5288846883394618,0.812962962962963
43,16,115.64240085536814,13.848351754061612,43,16,1.0072800015863876,0.6236111111111111
43,17,37.57983644632167,7.163240344491892,43,17,0.6941983598796555,0.5217592592592593
43,18,100.64117685268732,12.38662274180092,43,18,1.4123134403530349,0.449537037037037
43,19,60.019792482923656,8.374939975224489,43,19,0.7346352768745759,0.7668981481481482
43,20,29.84586643585648,6.866694775106412,43,20,0.06425020017838225,0.9884259259259259
43,21,61.90966272145148,8.05926434047963,43,21,0.8723319707778711,0.6460648148148148
43,22,32.99254519068521,7.007702635871752,43,22,0.06425020017838225,0.9884259259259259
43,23,51.5235478257523,7.256121346959032,43,23,0.13961624019813626,0.9729166666666667
43,24,50.06957640375467,7.032147050342423,43,24,0.3595088153738926,0.8916666666666667
43,25,95.67080857467616,12.369278302938918,43,25,0.7499214481403447,0.7986111111111112
43,26,69.78466767849048,8.642912386155633,43,26,1.420776969922661,0.41712962962962963
43,27,113.61626889975695,14.452533148447463,43,27,1.4275601058340883,0.44837962962962963
43,28,45.13859854146512,6.987475142733712,43,28,0.13961624019813626,0.9729166666666667
43,29,28.25334906294444,6.265461441813505,43,29,0.025297627686566338,0.9962962962962963
43,30,124.11307721834493,14.45113973221901,43,30,1.0072800015863876,0.6236111111111111
43,31,126.37172562469932,14.677039285558088,43,31,1.814265189829778,0.3773148148148148
43,32,83.95319919701151,11.242490299104174,43,32,0.6403711898785318,0.8173611111111111
43,33,18.712504589261595,5.645271104341441,43,33,0.0021691886415661126,0.9997685185185186
43,34,33.71144856761812,6.656402933200576,43,34,0.025297627686566338,0.9962962962962963
43,35,54.727684027641054,7.457978186879249,43,35,0.43441221526188334,0.8648148148148148
43,36,11.560003602692142,4.868450421847851,43,36,-0.0,1.0
43,37,61.80674499681698,8.115851853885891,43,37,0.6295298289343866,0.8182870370370371
43,38,32.66100895616201,6.277196630106863,43,38,0.0021691886415661126,0.9997685185185186
43,39,112.92659117842167,15.18814160007221,43,39,0.9900588512251137,0.6053240740740741
43,40,72.16791764158816,9.584097597271258,43,40,0.6295298289343866,0.8182870370370371
43,41,22.101008086645876,5.754478276547418,43,41,-0.0,1.0
43,42,44.13401539587733,6.8688444862242175,43,42,0.022117417171752026,0.9972222222222222
43,43,0.0,0.0,43,43,-0.0,1.0
